Result,Hard,Clay,Best_of_3,surface,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
1,0,1,1,2,0.012241642,1.460915916,-0.423543589,0.649043844,-0.635515172,-0.076680342,-1.086221566,-0.06335765,0.045449206
1,0,1,1,2,0.466202537,-0.652328,-0.423543589,-1.704677105,-0.188014007,-0.352565391,0.502726054,0.154474495,-0.052632665
0,0,1,1,2,-1.349641043,1.052567279,-0.007834247,-0.695939555,0.118275439,2.077466031,1.119086836,0.552254935,-0.091228058
0,0,1,1,2,0.012241642,-0.208493814,-0.146404027,-1.032185405,0.650286539,0.274716798,0.768398343,-0.214893056,0.152737317
0,0,1,1,2,0.012241642,-0.406047695,-0.423543589,-0.023447856,2.727707273,0.724800247,-0.23238955,-0.536905793,0.187083677
1,0,1,1,2,0.284618179,0.1934992,0.269305315,0.649043844,-0.659862447,-1.785843288,-2.758676613,-0.536905793,0.139990215
1,0,1,1,2,-0.71409579,0.487976298,0.269305315,0.649043844,-0.929089229,-0.503356196,-0.398662101,1.859247808,-0.276415129
1,0,1,1,2,1.646500865,-0.519919232,-0.284973808,0.649043844,0.125194745,0.293854119,-0.382826623,-0.59373157,0.740520371
1,0,1,1,2,0.012241642,0.514987686,0.685014658,0.312797994,-0.803487069,0.3711371,0.026802688,0.628022638,-0.450271442
0,0,1,1,2,-0.260134895,0.147950586,0.130735534,1.657781393,0.422015502,-0.012518611,-0.606021312,1.953957436,-0.321384073
0,0,1,1,2,0.012241642,-0.755606839,0.269305315,-1.032185405,-0.085445288,1.21851276,0.647829824,-0.764208901,0.188500021
1,0,1,1,2,1.101747791,-0.620549897,-0.423543589,-0.695939555,1.046419497,-1.002892652,-0.529625813,0.021881015,-0.009788238
1,0,1,1,2,0.466202537,1.561016942,0.130735534,-0.023447856,-1.023376322,-0.240782793,-0.922572899,-0.413783276,0.103519339
1,0,1,1,2,2.009669581,1.34121839,0.269305315,-0.023447856,-1.500656064,-0.675087787,0.124507825,0.467016269,-0.253045441
1,0,1,1,2,2.009669581,0.337030305,-0.007834247,-0.023447856,-2.11671059,-1.544682992,0.605802246,0.239713161,-0.176916913
0,0,1,1,2,-0.260134895,0.651633533,-0.007834247,-0.695939555,-0.87117608,1.188952688,0.448536129,0.116590644,-0.040593735
1,0,1,1,2,0.920163432,-0.63855749,-0.423543589,0.312797994,-0.147428621,-1.723051512,-1.532878428,0.239713161,-0.084146335
0,0,1,1,2,0.738579074,0.615088714,-0.007834247,1.321535543,-2.536808213,1.103618674,-0.069983805,0.362835678,-0.234278874
1,0,1,1,2,0.012241642,-0.842996625,-1.116392493,-1.032185405,1.257376214,-0.486453399,-1.032607342,-0.044415725,0.029515328
0,0,1,1,2,-0.169342716,0.414357023,-0.007834247,-0.695939555,-0.415677173,0.562578889,0.616306626,-0.053886687,0.068464807
1,0,1,1,2,2.372838297,0.643689007,0.546444877,0.312797994,-0.864402559,0.698420928,-0.979510397,0.182887384,-0.164169811
0,0,1,1,2,0.012241642,-0.156589579,-0.423543589,-1.368431255,0.421976135,-0.252553621,1.346671818,-0.177009205,0.064215773
0,0,1,1,2,-0.441719253,-0.518859964,-0.284973808,-1.368431255,0.152202245,1.030594747,3.218324154,-0.66002831,0.294725874
1,0,1,1,2,1.101747791,-0.057547821,-0.146404027,-0.023447856,-1.506252678,-1.071937012,-0.276241657,0.249184124,-0.094414834
0,0,1,1,2,0.284618179,1.226287581,0.130735534,-0.359693706,0.848037452,0.667837759,-0.454573531,-0.044415725,2.152261959
1,0,1,1,2,0.012241642,2.345406476,-0.284973808,0.649043844,0.163098648,-0.119049093,-0.475709908,-0.025473799,0.180001953
0,0,1,1,2,0.193826,-0.218556881,-0.423543589,-0.695939555,1.291245489,1.62361653,3.359233901,-0.309602684,2.3151416
0,0,1,1,2,0.012241642,-0.042188404,0.130735534,0.312797994,-0.077755147,1.091161501,0.256398955,-0.442196164,3.609326577
1,0,1,1,2,0.738579074,-0.969579406,0.407875096,1.657781393,-0.125389937,-0.48424843,-1.125510679,0.135532569,-1.298307836
1,0,1,1,2,-0.623303611,1.225228311,-0.839252932,0.312797994,0.959965424,-0.981609821,-0.842847344,0.059764867,-0.793735034
0,0,1,1,2,0.466202537,0.930221579,1.100724,-0.023447856,-0.209179742,0.387930242,1.853326002,0.249184124,-0.901731317
1,0,1,1,2,-1.62201758,-1.055380287,-0.423543589,-0.359693706,-0.671343377,-2.110096746,0.166664568,-0.214893056,0.183542815
1,0,1,1,2,0.012241642,-0.929856776,-0.839252932,0.312797994,1.574592645,-0.665536682,-1.408174013,0.334422789,-1.58688807
1,0,1,1,2,0.466202537,-0.388040104,-0.007834247,-0.023447856,-0.365138235,-1.749469523,-1.163561511,0.334422789,-0.662723148
1,0,1,1,2,-2.075978476,2.921649427,-0.56211337,-1.032185405,-0.128558417,-1.64963726,-0.457697888,1.319402925,-1.82766667
1,0,1,1,2,0.193826,-0.983349918,-0.007834247,-0.359693706,-0.135471463,-0.557512855,0.465779203,-0.082299576,0.086169116
1,0,1,1,2,0.012241642,-0.16930082,-0.839252932,0.985289694,0.897953027,-0.478597578,-1.044749727,0.353364715,-0.113889574
1,0,1,1,2,-0.71409579,-0.141230162,-0.007834247,-1.032185405,1.366212195,-0.777799926,0.641658616,0.467016269,-0.705921662
0,0,1,1,2,0.284618179,-0.478607699,0.407875096,-0.023447856,3.807180907,1.269299031,3.437483151,-0.470609053,0.406617106
1,0,1,1,2,0.466202537,-0.0919741,-0.423543589,0.985289694,-0.785241038,-0.460548834,-0.092327454,0.097648718,-0.030679322
1,0,1,1,2,0.193826,-0.134874541,-0.007834247,0.649043844,0.653525908,-1.227183313,-0.227370727,0.173416421,-0.068920629
0,0,1,1,2,-0.71409579,1.177561154,-0.56211337,0.985289694,-0.339114099,-0.51921565,0.369970132,1.158396557,-0.452041873
1,0,1,1,2,0.466202537,-1.144888613,-0.146404027,0.649043844,1.641565614,-0.540048221,-2.582925721,0.059764867,-0.066796112
0,0,1,1,2,-0.441719253,0.821646389,0.823584438,-0.359693706,0.845633184,0.604036344,1.026377932,0.088177755,-0.037761046
0,0,1,1,2,-0.260134895,0.197206647,-0.977822712,-0.359693706,-0.226205204,0.86174197,1.811047295,0.00293909,-1.475350924
1,0,1,1,2,-1.62201758,-1.002946413,-0.284973808,0.312797994,-0.308537672,-0.22351834,0.09382135,0.211300272,-3.778681505
0,0,1,1,2,-0.895680148,0.269766649,-0.839252932,0.649043844,-0.002112316,-0.291812741,1.318190248,-0.082299576,3.177341441
1,0,1,1,2,0.738579074,0.519224766,-0.007834247,0.312797994,0.240360241,-0.518304803,-1.219731792,-0.177009205,0.858076982
0,0,1,1,2,-0.260134895,-0.482844779,0.269305315,-1.368431255,0.368079095,1.487724863,0.947353777,-0.347486536,2.389499697
1,0,1,1,2,-0.895680148,0.706185946,-0.007834247,-1.032185405,-0.06896876,-1.855564723,-0.856307501,0.514371083,-3.971658472
1,0,1,1,2,0.012241642,-1.097221457,-0.007834247,0.649043844,0.466150439,-2.818147449,-1.879279569,0.145003532,-2.137492075
0,0,1,1,2,3.189967908,0.436601698,0.546444877,-0.023447856,-2.131613712,0.981040127,1.889564889,-0.139125353,0.597823642
0,0,1,1,2,-1.62201758,-0.875833997,-0.146404027,-1.032185405,-0.388370176,-0.074829562,2.181201665,-0.612673496,0.286227806
1,0,1,1,2,0.012241642,-1.467966004,-0.146404027,-0.023447856,-0.120665164,-0.482412511,-1.737947902,0.646964563,-1.788009018
1,0,1,1,2,-0.260134895,-1.885848069,-0.146404027,-0.695939555,-0.072126545,-0.213353287,0.073496522,-0.32854461,1.291832549
1,0,1,1,2,0.284618179,-0.124281839,-0.146404027,0.985289694,-0.923179229,-1.595800142,-2.686889097,0.372306641,-2.443776618
0,0,1,1,2,-0.441719253,0.242225628,0.546444877,0.312797994,0.908647715,0.042386468,0.044401454,0.258655086,-0.168772931
0,0,1,1,2,-1.803601939,-1.091395471,-0.56211337,1.321535543,-0.45422089,0.961222632,0.590455628,-0.06335765,0.034826621
0,0,1,1,2,-0.441719253,-0.256160971,-0.284973808,-0.695939555,-0.149848232,0.792916106,2.860327858,0.675377452,-0.469746182
1,0,1,1,2,0.920163432,0.416475565,0.269305315,-0.359693706,-1.338022243,0.0743149,-0.199451753,0.751145155,-0.812147515
0,0,1,1,2,-0.623303611,-0.791622025,0.269305315,-0.695939555,0.485520923,0.364829001,1.481118688,-0.432725201,0.305702546
0,0,1,1,2,0.284618179,-0.116337313,0.407875096,-1.032185405,1.196841042,0.366362611,-0.214337103,0.021881015,-0.021827168
1,0,1,1,2,-0.71409579,1.275543642,-1.393532055,0.649043844,-0.525235492,-1.477026372,0.096324379,0.741674192,-1.243070392
1,0,1,1,2,-0.169342716,0.535643454,-0.007834247,-1.704677105,-0.080219164,-0.344093943,0.273149375,0.059764867,-0.008017807
1,0,1,1,2,-0.71409579,1.681244102,-0.700683151,-1.032185405,-1.877559246,-1.583214848,0.050009856,0.70379034,-1.233864151
0,0,1,1,2,0.284618179,0.242225628,0.269305315,-0.695939555,1.561340153,1.066979448,0.758911556,0.192358347,-0.045196855
0,0,1,1,2,-0.986472327,-1.372102057,-0.700683151,-0.023447856,1.287649827,-0.188896027,0.285074947,0.277597012,-0.17904143
0,0,1,1,2,-0.441719253,0.989540707,-0.284973808,-1.368431255,0.258793548,0.518652576,0.365797631,2.086550916,-0.175854655
0,0,1,1,2,0.193826,0.128354089,-0.56211337,-1.032185405,0.200200771,-0.7698898,1.351158544,0.343893752,-0.120617211
1,0,1,1,2,0.284618179,0.373045489,-0.146404027,0.312797994,-1.341314896,-0.481711868,0.54818046,-0.025473799,0.009686502
0,0,1,1,2,0.466202537,0.097105619,-0.700683151,-0.023447856,-0.06049478,0.863926919,0.162177847,0.391248566,-0.126636676
0,0,1,1,2,-1.440433222,-2.052683117,-0.284973808,-0.359693706,2.371131373,-0.767291433,0.820230052,-0.489550979,0.116620527
1,0,1,1,2,0.284618179,1.335922039,1.100724,0.649043844,0.1417237,-0.130486729,-0.164455341,0.628022638,-0.456290907
1,0,1,1,2,0.012241642,-0.227560676,0.269305315,0.985289694,-0.463887502,-0.38780232,-0.479423052,-0.167538242,0.073067928
1,0,1,1,2,-1.440433222,0.657989156,-0.146404027,-0.023447856,1.213087258,-0.850979177,-0.975846888,-0.016002836,0.010040588
0,0,1,1,2,0.738579074,1.016552093,0.823584438,-0.023447856,-2.383031585,1.131732536,-0.626567064,0.485958195,-0.240652425
1,0,1,1,2,-0.260134895,0.665933681,-0.146404027,-0.023447856,-0.425933566,-1.72733683,-0.840431415,0.353364715,-0.093352576
0,0,1,1,2,0.012241642,-0.781558957,-0.146404027,-0.359693706,0.110480323,1.034134361,1.601040909,0.012410052,-0.0030606
0,0,1,0,2,-0.895680148,0.208858617,-0.146404027,-0.359693706,-1.008084769,1.884204299,0.911041375,-0.745266975,0.25719274
0,0,1,0,2,-1.077264506,-0.618960992,0.823584438,-0.023447856,-0.128891933,0.935107149,-0.288392342,-0.565318681,0.721753804
0,0,1,0,2,0.193826,-1.409176511,-0.146404027,-1.704677105,1.204135337,0.606298717,1.32209683,-0.584260607,0.112725579
1,0,1,0,2,0.466202537,-0.317598639,0.269305315,0.312797994,-0.675766604,-1.015508353,-1.436129728,0.410190492,-0.312177833
0,0,1,0,2,1.374124328,-1.508218269,2.347852028,3.002764792,1.275395454,0.725208511,-1.073441119,-0.489550979,1.23517876
1,0,1,0,2,-1.168056685,-1.250815625,0.269305315,1.321535543,-0.903883426,-0.028540354,-0.991868726,0.495429158,-0.243839201
1,0,1,0,2,0.466202537,1.214635609,-0.839252932,1.321535543,-0.04410359,-0.675208376,-0.444549011,-0.603202533,0.131492147
1,0,1,0,2,-0.623303611,0.30843001,-0.423543589,-2.377168804,0.338087662,-0.877825776,1.14673075,-0.044415725,0.026682638
0,0,1,0,2,0.193826,-1.610437836,0.269305315,0.649043844,-0.286626394,1.477511722,0.413266195,-1.531356892,0.395286349
0,0,1,0,2,1.828085223,0.505454256,2.902131151,1.994027243,1.100757991,-0.285917961,-0.661552927,-0.139125353,0.02562038
1,0,1,0,2,-0.71409579,1.3443962,-1.254962274,-1.368431255,-0.69662905,-0.770344638,0.049857761,2.427505579,-0.311115574
0,0,1,0,2,-1.077264506,0.681822733,-0.423543589,-0.695939555,0.974971546,0.212734262,0.361401594,-0.12965439,0.041554258
1,0,1,0,2,-0.260134895,-0.810688885,0.407875096,0.649043844,-0.515632029,-0.972306939,-0.803603282,0.362835678,-0.071399233
0,0,1,0,2,0.284618179,-0.431470178,0.685014658,-0.023447856,-0.140375994,1.253949632,1.696945379,-0.12965439,0.040137913
0,0,1,0,2,0.284618179,0.289363149,0.685014658,1.657781393,-0.90962085,1.721209195,0.060759289,-0.432725201,0.178585608
0,0,1,0,2,-0.441719253,0.237988547,0.546444877,0.312797994,-1.084892929,1.430059638,0.492493239,-0.603202533,0.197706262
1,0,1,0,2,1.101747791,0.099753795,-1.254962274,0.312797994,0.616680637,-2.922472968,-0.511872735,0.410190492,-0.208076497
0,0,1,0,2,-1.077264506,0.6616966,-0.423543589,-0.359693706,0.635074931,-0.39653247,1.307610967,-0.603202533,0.728481441
0,0,1,0,2,0.920163432,0.363512056,-0.007834247,1.321535543,0.870899714,0.699618822,0.183837869,-0.300131722,0.351379663
1,0,1,0,2,-0.441719253,-0.883778525,0.685014658,-1.368431255,-0.331912529,0.272828324,-0.319772483,-0.281189796,0.178939695
1,0,1,0,2,0.920163432,0.518695131,-0.284973808,-0.023447856,-1.061172726,-0.347537672,0.544896529,-0.319073647,0.607738055
0,0,1,0,2,1.101747791,0.345504465,-0.56211337,0.312797994,-1.158853654,0.001960958,1.520359912,1.868718771,-0.25127501
0,0,1,0,2,1.646500865,1.027144795,1.516433343,1.321535543,-0.707828034,1.128702886,-0.512996345,0.448074343,-0.347586451
1,0,1,0,2,0.920163432,0.919628879,0.962154219,-0.023447856,-0.735691128,-0.187590018,-0.420748431,0.70379034,-1.128346471
1,0,1,0,2,-0.71409579,-0.349376742,-1.393532055,-3.385906353,1.561704913,-0.500043358,-0.39377899,0.040822941,-0.039531477
0,0,1,0,2,-0.441719253,0.182906498,1.516433343,-0.023447856,-0.983322832,0.445709219,0.475079216,-0.091770539,0.388912797
0,0,1,0,2,1.646500865,-1.306427308,2.486421808,3.675256492,-0.818853741,0.715734916,-0.829035537,-0.290660759,1.110894512
1,0,1,0,2,-0.441719253,1.494282923,-0.284973808,0.985289694,0.103877291,-0.899708944,-0.667865279,0.400719529,-1.309638593
0,0,1,0,2,-0.441719253,1.196628016,1.377863562,0.312797994,-1.68718642,0.510312943,0.363790766,-0.177009205,0.131492147
1,0,1,0,2,0.193826,1.037737497,-2.779229863,-1.032185405,-0.092851357,-0.555714954,-0.83826882,1.736125291,-0.207014238
1,0,1,0,2,-0.71409579,-0.410814411,-2.086380959,-0.359693706,1.278153258,-0.71633361,-0.357536842,0.173416421,-0.107870109
0,0,1,0,2,2.009669581,0.883084058,0.269305315,1.321535543,-0.169748656,0.986284003,1.00119441,-0.26224787,2.345238925
0,0,1,0,2,1.828085223,-1.906503838,1.655003123,2.330273093,0.498414878,0.008413194,0.274783565,-0.072828613,0.558874162
0,0,1,0,2,-0.71409579,-1.345090667,-0.146404027,-1.704677105,-0.181702666,0.840885639,1.115711248,-0.12965439,0.964302835
1,0,1,0,2,0.284618179,-1.105165983,-0.56211337,1.321535543,-1.450797798,-1.381493006,-1.235532848,0.609080712,-1.832977963
1,0,1,0,2,1.646500865,0.134709709,0.685014658,3.002764792,-1.054349367,0.239857429,-0.527005541,0.287067975,-0.952011555
0,0,1,0,2,-0.895680148,1.928054044,-1.254962274,-1.368431255,-0.489028246,0.946864525,0.966057718,-0.044415725,2.832107418
0,0,1,0,2,0.193826,0.713600837,-0.423543589,-1.704677105,-0.293452175,0.384941557,0.662622896,-0.243305944,1.624673555
0,0,1,0,2,0.647786895,0.70141923,0.130735534,0.649043844,-0.061927264,2.074912494,0.153912833,-0.053886687,1.447630467
0,0,1,0,2,-0.260134895,-1.205796644,-0.284973808,-0.023447856,-0.574691607,0.164547058,0.625214405,0.021881015,-2.714652543
0,0,1,0,2,0.012241642,-0.92191225,-0.007834247,-0.023447856,2.09807448,0.402068638,0.953552533,-0.016002836,0.707590357
0,0,1,0,2,0.012241642,1.413248758,-0.56211337,-0.359693706,0.359954106,0.998511308,0.812752188,-0.025473799,1.155509371
0,0,0,1,3,1.828085223,0.482150312,-0.007834247,-1.368431255,2.055580309,-0.305641248,0.266978167,0.097648718,-0.07812687
1,0,0,1,3,-0.169342716,-0.28423163,-0.977822712,0.649043844,-0.912189925,-0.435082166,-0.998250993,0.040822941,-0.043072338
1,0,0,1,3,2.282046118,-0.043247674,-0.977822712,-0.023447856,-0.190919859,-0.560659177,-0.308927714,0.107119681,-0.079189128
0,0,0,1,3,-0.441719253,-0.883778525,-0.56211337,0.649043844,-0.807667892,-0.603013558,0.599145315,0.088177755,-0.07812687
1,0,0,1,3,-0.350927074,-0.586123618,1.793572904,0.312797994,-0.21482283,-0.629485041,0.297553007,0.476487232,-0.170543362
0,0,0,1,3,0.012241642,-0.629553692,1.100724,-0.023447856,0.072740724,0.669456378,0.668973216,-0.205422093,0.079795565
1,0,0,1,3,0.920163432,-0.033184609,0.823584438,1.321535543,0.747670262,-0.816298098,-3.318931341,1.698241439,-0.278893732
1,0,0,1,3,0.193826,-2.381586494,1.377863562,2.330273093,0.796355458,0.712120521,-1.796836098,-1.569240743,1.434175192
0,0,0,1,3,0.738579074,-1.091395471,1.239293781,1.657781393,-0.544514575,-0.111702786,-0.108637869,-0.584260607,0.442025724
0,0,0,1,3,-1.168056685,-1.142770071,-0.977822712,-0.695939555,-1.026831694,0.749189128,0.288005193,0.6374936,-0.48745049
1,0,0,1,3,-1.168056685,-0.863122757,-1.670671617,-0.359693706,-0.066225823,-0.956444261,0.193584881,-1.086221638,0.200184865
0,0,0,1,3,-0.169342716,0.889969312,0.962154219,-0.023447856,-0.5282146,0.463320158,0.15163927,-0.79262179,0.257900912
1,0,0,1,3,0.193826,-0.443651785,-1.532101836,0.985289694,-1.6200623,-1.794627994,-0.937068457,0.324951826,-0.078480956
0,0,0,1,3,-0.260134895,-2.393768099,-0.700683151,-0.359693706,-0.133777899,-0.346015816,-0.01965237,-0.783150827,0.284457375
0,0,0,1,3,0.466202537,0.651103898,1.655003123,0.985289694,0.596546165,-0.335441058,0.702378884,-0.59373157,0.472123049
1,0,0,1,3,-1.985186297,-1.794750839,-0.007834247,1.321535543,-0.578919574,-1.137761446,-0.855137054,0.277597012,-1.82766667
1,0,0,1,3,0.284618179,-1.84824398,0.546444877,0.985289694,-0.420479161,-1.099164825,-2.900557353,0.372306641,-1.915125956
1,0,0,1,3,-0.169342716,-1.282593729,-0.146404027,0.312797994,0.410228814,-0.825176912,0.019170614,0.154474495,-1.673639183
0,0,0,1,3,-3.165484624,1.242176632,-1.393532055,-2.040922954,-1.037461381,-0.239284546,1.371348779,0.258655086,-1.098249146
1,0,0,1,3,0.284618179,-0.703702602,1.100724,-0.359693706,-0.496585504,0.471834798,-0.511177367,0.694319378,-2.015332344
1,0,0,1,3,0.193826,0.362982423,-0.284973808,0.985289694,0.112216328,-1.27183015,-0.398662101,0.315480864,-0.271457923
0,0,0,1,3,-0.441719253,-0.994472253,-0.284973808,-0.359693706,0.007061319,0.923132665,0.064030857,-0.764208901,0.194873572
0,0,0,1,3,0.920163432,-1.405998701,0.962154219,0.649043844,0.488822314,1.46952727,0.00514266,-0.678970235,1.288291687
0,0,0,1,3,0.193826,1.528709202,0.962154219,0.985289694,0.408930974,1.616828023,-0.42558242,-0.517963867,1.964596285
0,0,0,1,3,-0.71409579,0.795164635,1.516433343,-1.704677105,0.711277548,0.674035066,0.76795226,0.457545306,-0.203473377
0,0,0,1,3,0.012241642,0.605025649,0.685014658,-0.359693706,0.911181206,1.012503373,1.072811236,-0.641086384,0.162297644
1,0,0,1,3,0.466202537,0.888910044,0.130735534,1.321535543,-0.142764221,-0.61022281,-0.453540238,-0.26224787,0.371916661
0,0,0,1,3,-1.985186297,-0.097800086,0.685014658,-0.359693706,-1.443117056,2.456260625,2.007341282,0.078706792,-0.060776647
0,0,0,1,3,0.920163432,-1.187259416,1.239293781,-0.023447856,0.522929772,0.723393708,-0.174326125,0.239713161,-0.071399233
1,0,0,1,3,-0.71409579,1.952417258,-1.393532055,-2.040922954,-0.889961702,-0.482001049,-0.083701066,0.57119686,-1.266085994
0,0,0,1,3,0.466202537,0.642629737,1.100724,0.985289694,0.26242458,-0.010052284,0.479463308,0.70379034,-0.240652425
0,0,0,1,3,-0.71409579,1.803060167,-0.839252932,-0.359693706,-0.478202892,-0.082746151,-0.22892014,0.893209597,-0.492053611
1,0,0,1,3,0.647786895,0.577484623,-0.56211337,0.312797994,0.011925338,-0.091537451,-0.453540238,1.442525443,-0.323862677
0,0,0,1,3,1.374124328,-0.268872211,1.377863562,0.985289694,0.690106857,0.595515374,0.109110785,-0.707383124,0.463270895
1,0,0,1,3,2.554422655,0.761267993,0.407875096,0.312797994,-0.455236811,-0.394259552,-1.47111524,-0.082299576,0.339340733
1,0,0,1,3,-0.623303611,-0.605190479,1.932142685,-1.368431255,1.176956891,0.809740203,-0.744780471,-1.635537483,0.512134787
0,0,0,1,3,-1.803601939,0.278770447,-1.947811178,0.312797994,0.874297499,-0.40064403,0.841248921,0.277597012,-0.839766237
0,0,0,1,3,0.466202537,0.178139784,0.685014658,0.312797994,-0.376755999,1.747301387,0.729920446,0.163945458,-0.050154062
0,0,0,1,3,0.738579074,1.007018663,0.823584438,-1.032185405,-1.098458873,0.867575401,0.829577384,-0.423254239,0.318803734
1,0,0,1,3,0.647786895,-0.399692074,-0.839252932,0.312797994,0.919069391,0.133660496,-0.716030823,1.641415662,-0.336963865
1,0,0,1,3,0.466202537,-0.237094109,-0.007834247,0.649043844,-0.341755871,-1.240419425,0.310584725,0.391248566,-0.109286454
0,0,0,1,3,-0.260134895,0.636803751,-0.839252932,-0.695939555,2.036953746,-0.996106457,0.36036708,1.518293145,-0.355730433
1,0,0,1,3,-0.71409579,0.642629737,-0.146404027,0.312797994,-0.650037633,-0.028549716,-1.01314761,0.201829309,-0.028200719
1,0,0,1,3,0.193826,-0.093563006,0.269305315,1.321535543,-0.945347983,-0.558581418,-0.591145102,2.058138028,-0.253045441
1,0,0,1,3,-1.077264506,1.255417509,-1.254962274,-0.695939555,0.301153392,-0.741463115,-0.230410115,1.328873888,-0.147173674
0,0,0,1,3,-1.440433222,-0.856767136,-0.007834247,-0.023447856,-1.239165971,0.068605844,0.32818647,-0.271718833,0.081565996
0,0,0,1,3,0.284618179,-1.666049518,1.100724,0.985289694,1.339016413,-0.084245945,-0.081414529,0.277597012,-0.068566543
0,0,0,1,3,0.920163432,-0.742895597,-1.393532055,-2.040922954,2.031570044,1.737188082,0.171415211,0.400719529,-0.18647724
1,0,0,1,3,1.19253997,-0.148115416,0.407875096,1.994027243,-1.003393335,-0.711806168,-1.440053332,-0.26224787,0.125118596
1,0,0,1,3,-1.62201758,-0.517800695,-0.839252932,-0.359693706,-0.297234888,-1.817779576,-0.802466868,-0.442196164,0.210453364
0,0,0,1,3,0.738579074,0.284596433,1.377863562,0.312797994,0.912487206,0.733267024,-0.375253134,-0.716854087,0.230636276
1,0,0,1,3,-0.441719253,-1.069150799,-1.116392493,-0.695939555,-0.111605651,-0.006350726,0.44757223,0.201829309,-0.117430436
0,0,0,1,3,1.374124328,0.052616274,1.655003123,0.649043844,-1.01941971,1.364592143,0.62845155,0.296538938,-0.096185265
1,0,0,0,3,-0.895680148,0.706185946,-0.423543589,-0.023447856,-1.299028195,-1.494149641,-0.547500397,0.523842046,-4.081425186
0,0,0,0,3,-0.441719253,-1.648571562,0.130735534,-0.695939555,-0.380452555,1.123392157,1.548419483,0.097648718,-0.011912755
0,0,0,0,3,-0.169342716,0.260762856,-0.007834247,-0.359693706,0.261516652,0.615383539,1.62574578,-0.319073647,0.092542667
1,0,0,0,3,0.193826,-0.45583339,-0.423543589,1.994027243,-0.24678181,-1.345950978,-0.691036538,-0.243305944,0.081920082
1,0,0,0,3,2.463630476,0.067975691,-0.146404027,-0.359693706,0.252920185,-1.308757784,-0.199820866,0.599609749,-0.304033851
1,0,0,0,3,-1.349641043,-0.924560425,-1.670671617,0.649043844,0.80947789,-1.360236148,-1.175000551,0.287067975,-0.872342165
1,0,0,0,3,0.738579074,-0.070788697,2.347852028,1.994027243,-0.860489058,0.438635045,-1.211670092,0.580667823,-0.276061043
1,0,0,0,3,1.101747791,-0.655505811,0.407875096,0.985289694,-0.74669816,-0.397344842,-0.6755936,-0.082299576,0.004375209
0,0,0,0,3,-0.169342716,0.252288693,-0.700683151,-0.695939555,1.364294243,0.30256851,2.097544602,-0.944157195,0.403076245
0,0,0,0,3,0.738579074,1.244824807,0.546444877,2.666518942,-1.876798193,0.581335742,-0.363835118,-0.442196164,0.13397075
1,0,0,0,3,-1.168056685,-1.132707006,-0.977822712,-0.359693706,0.931026893,-0.991568926,-0.271743907,-0.584260607,1.33432289
1,0,0,0,3,-1.349641043,0.058442259,-0.423543589,-0.695939555,-0.436374328,-0.44919178,0.067956734,0.220771235,-0.308282885
0,0,0,0,3,-1.349641043,0.081746203,-0.146404027,-1.368431255,1.640528483,-0.030873557,1.048646251,-0.139125353,0.046865551
1,0,0,0,3,0.466202537,0.984773991,1.655003123,-0.695939555,0.063969316,-0.373672104,-0.096395901,1.688770477,-0.598279464
1,0,0,0,3,0.466202537,-1.443073155,-2.779229863,-0.023447856,-0.002476471,-1.874825468,-1.612733008,0.220771235,-0.054403096
0,0,0,0,3,1.101747791,0.454079654,0.962154219,-0.023447856,-0.843784761,1.603097019,0.476248216,-2.582633768,2.760936097
0,0,0,0,3,0.012241642,-0.364206523,0.962154219,0.312797994,-0.241481023,1.344366722,0.758911556,-0.271718833,0.068464807
1,0,0,0,3,-0.260134895,0.382049284,-0.284973808,0.649043844,-0.392739327,-0.518304803,-2.060107971,0.182887384,-0.063609337
0,0,0,0,3,-1.62201758,-0.903375021,-1.532101836,-1.032185405,0.045220509,0.304580223,0.67875966,-0.678970235,0.312430183
1,0,0,0,3,0.012241642,1.4969311,-0.700683151,-0.023447856,-0.997557812,-0.657825098,-0.454185259,0.173416421,-0.131593883
1,0,0,0,3,-0.71409579,-1.00347605,-1.393532055,0.649043844,-0.016172186,-1.641382193,-1.474128793,1.03527404,-4.210666641
1,0,0,0,3,2.282046118,0.748556751,-0.423543589,-0.359693706,0.03327778,-1.076964031,-0.544234352,0.542783972,-0.294473524
0,0,0,0,3,2.10046176,-0.357850904,2.902131151,0.312797994,0.188014046,1.487772363,0.25147916,-2.658401471,1.23517876
1,0,0,0,3,0.466202537,1.216224516,0.962154219,1.657781393,-0.834185331,-0.223148524,0.076585043,0.438603381,-0.241360598
0,0,0,0,3,0.556994716,-0.710587858,3.179270713,0.312797994,-0.517254657,0.998273975,0.778747574,-0.565318681,0.436360345
1,0,0,0,3,-0.441719253,0.800990623,0.130735534,-0.359693706,-0.961048321,-0.864054811,-1.297325647,1.878189734,-0.487096404
0,0,0,0,3,-1.168056685,-0.086677749,-0.007834247,-2.377168804,0.520722849,0.031294915,1.066361277,0.476487232,-0.413092393
1,0,0,0,3,0.920163432,-0.329250611,-0.284973808,-0.023447856,0.187576579,-0.914066821,-0.658601198,-0.432725201,0.390683228
0,0,0,0,3,1.19253997,1.011785377,1.516433343,-0.359693706,0.776238639,0.988300876,0.01280291,-0.053886687,0.013935536
